video,prompt,vace_reference_image,poses,depth,original_pose_height,original_pose_width
Museum/Museum_ep38_2025-11-25-19-12-57/rgb.mp4,"A grand gallery with dark green walls adorned with ornate gold-framed paintings, each accompanied by informational plaques. The room is dimly lit, creating a somber yet elegant atmosphere, with a central staircase leading upwards, flanked by large golden banners hanging from the ceiling. The polished wooden floor reflects the subtle lighting, enhancing the luxurious ambiance of the space.",Museum/Museum_ep38_2025-11-25-19-12-57/rgb.mp4,Museum/Museum_ep38_2025-11-25-19-12-57/pose.json,Museum/Museum_ep38_2025-11-25-19-12-57/depth.mp4,480,832
Museum/Museum_ep39_2025-11-25-19-16-29/rgb.mp4,"A grand art gallery with high ceilings, ornate columns, and large paintings lining the walls. The space is dimly lit, with sunlight streaming through a glass dome, casting shadows and highlighting the intricate details of the artwork and architecture. Benches are placed along the walls for visitors to sit and admire the pieces.",Museum/Museum_ep39_2025-11-25-19-16-29/rgb.mp4,Museum/Museum_ep39_2025-11-25-19-16-29/pose.json,Museum/Museum_ep39_2025-11-25-19-16-29/depth.mp4,480,832
Museum/Museum_ep3_2025-11-25-16-51-26/rgb.mp4,"A grand art gallery with high ceilings, large windows, and ornate columns, featuring numerous paintings and sculptures displayed along the walls. The space is bathed in natural light streaming through the windows, highlighting the intricate details of the artwork and architectural elements.",Museum/Museum_ep3_2025-11-25-16-51-26/rgb.mp4,Museum/Museum_ep3_2025-11-25-16-51-26/pose.json,Museum/Museum_ep3_2025-11-25-16-51-26/depth.mp4,480,832
Museum/Museum_ep40_2025-11-25-19-20-01/rgb.mp4,"A dimly lit art gallery with green walls adorned with various paintings, including a prominent sunflower field piece. The gallery is lined with ornate columns and red ropes, creating a sense of exclusivity and reverence for the artwork displayed.",Museum/Museum_ep40_2025-11-25-19-20-01/rgb.mp4,Museum/Museum_ep40_2025-11-25-19-20-01/pose.json,Museum/Museum_ep40_2025-11-25-19-20-01/depth.mp4,480,832
Museum/Museum_ep43_2025-11-25-19-30-34/rgb.mp4,"A grand art gallery with classical architecture, featuring tall columns, a high arched ceiling with a skylight, and walls adorned with various paintings. The gallery is dimly lit, creating a serene and contemplative atmosphere as visitors explore the exhibits.",Museum/Museum_ep43_2025-11-25-19-30-34/rgb.mp4,Museum/Museum_ep43_2025-11-25-19-30-34/pose.json,Museum/Museum_ep43_2025-11-25-19-30-34/depth.mp4,480,832
Museum/Museum_ep47_2025-11-25-19-44-18/rgb.mp4,"A grand art gallery with classical architecture, featuring tall columns, a high arched ceiling with a skylight, and walls adorned with various paintings. The space is dimly lit, creating a serene and contemplative atmosphere as the camera pans through the room, highlighting the detailed artwork and the elegant design of the gallery.",Museum/Museum_ep47_2025-11-25-19-44-18/rgb.mp4,Museum/Museum_ep47_2025-11-25-19-44-18/pose.json,Museum/Museum_ep47_2025-11-25-19-44-18/depth.mp4,480,832
Museum/Museum_ep48_2025-11-25-19-47-54/rgb.mp4,"A grand art gallery with classical architecture, featuring tall columns, a high arched ceiling with a clock, and walls adorned with various paintings. The space is dimly lit with natural light streaming through large windows, creating a serene and contemplative atmosphere. Benches line the walls for visitors to rest and admire the artwork.",Museum/Museum_ep48_2025-11-25-19-47-54/rgb.mp4,Museum/Museum_ep48_2025-11-25-19-47-54/pose.json,Museum/Museum_ep48_2025-11-25-19-47-54/depth.mp4,480,832
Museum/Museum_ep49_2025-11-25-19-51-28/rgb.mp4,"A grand art gallery with high ceilings, ornate columns, and walls adorned with various paintings. The space is bathed in natural light streaming through large windows, creating a serene and majestic atmosphere. Visitors can be seen observing the artwork, which includes portraits and landscapes, displayed on both sides of the hallway. The gallery's elegant design, featuring marble floors and detailed architectural elements, enhances the overall aesthetic appeal.",Museum/Museum_ep49_2025-11-25-19-51-28/rgb.mp4,Museum/Museum_ep49_2025-11-25-19-51-28/pose.json,Museum/Museum_ep49_2025-11-25-19-51-28/depth.mp4,480,832
Museum/Museum_ep4_2025-11-25-16-55-59/rgb.mp4,"A grand gallery with dark green walls adorned with various framed paintings, including portraits and landscapes, displayed behind red ropes. The room is illuminated by natural light filtering through large windows, highlighting ornate columns and a central staircase with a statue at the top. A wooden bench sits in the middle of the hall, inviting viewers to pause and admire the art.",Museum/Museum_ep4_2025-11-25-16-55-59/rgb.mp4,Museum/Museum_ep4_2025-11-25-16-55-59/pose.json,Museum/Museum_ep4_2025-11-25-16-55-59/depth.mp4,480,832
Museum/Museum_ep7_2025-11-25-17-09-45/rgb.mp4,"A grand art gallery with classical architecture, featuring tall columns, ornate decorations, and numerous framed paintings displayed along the walls. The space is dimly lit, with natural light filtering through large windows, casting shadows that enhance the dramatic ambiance. Benches are placed for visitors to sit and admire the artwork, which includes portraits and landscapes, each framed in gold or dark wood. The overall atmosphere is one of quiet reverence and historical elegance.",Museum/Museum_ep7_2025-11-25-17-09-45/rgb.mp4,Museum/Museum_ep7_2025-11-25-17-09-45/pose.json,Museum/Museum_ep7_2025-11-25-17-09-45/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep0_2025-11-18-10-26-51/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and large storage tanks. Sunlight streams through broken windows, casting dynamic shadows across the cracked floor. A yellow forklift is parked near the center, surrounded by various industrial equipment and stacked shipping containers in the background.",Old_Factory_01/Old_Factory_01_ep0_2025-11-18-10-26-51/rgb.mp4,Old_Factory_01/Old_Factory_01_ep0_2025-11-18-10-26-51/pose.json,Old_Factory_01/Old_Factory_01_ep0_2025-11-18-10-26-51/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep10_2025-11-18-10-55-33/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered boxes and pallets. A yellow forklift is parked near the center, surrounded by large cylindrical tanks and various industrial equipment. Sunlight streams through the open roof, casting dynamic shadows across the floor, creating a sense of depth and realism in the scene.",Old_Factory_01/Old_Factory_01_ep10_2025-11-18-10-55-33/rgb.mp4,Old_Factory_01/Old_Factory_01_ep10_2025-11-18-10-55-33/pose.json,Old_Factory_01/Old_Factory_01_ep10_2025-11-18-10-55-33/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep11_2025-11-18-10-58-24/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered cardboard boxes, bathed in natural light streaming through large windows, creating a stark contrast between the rugged interior and the bright exterior.",Old_Factory_01/Old_Factory_01_ep11_2025-11-18-10-58-24/rgb.mp4,Old_Factory_01/Old_Factory_01_ep11_2025-11-18-10-58-24/pose.json,Old_Factory_01/Old_Factory_01_ep11_2025-11-18-10-58-24/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep12_2025-11-18-11-01-15/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered boxes and pallets. A yellow forklift is parked near large cylindrical tanks and shipping containers, with sunlight streaming through broken windows, casting dynamic shadows across the cracked floor.",Old_Factory_01/Old_Factory_01_ep12_2025-11-18-11-01-15/rgb.mp4,Old_Factory_01/Old_Factory_01_ep12_2025-11-18-11-01-15/pose.json,Old_Factory_01/Old_Factory_01_ep12_2025-11-18-11-01-15/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep13_2025-11-18-11-04-11/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a large red door. The area is illuminated by natural light streaming through high windows, casting shadows across the cracked floor. Various industrial elements like metal beams, stairs, and storage containers add to the utilitarian atmosphere.",Old_Factory_01/Old_Factory_01_ep13_2025-11-18-11-04-11/rgb.mp4,Old_Factory_01/Old_Factory_01_ep13_2025-11-18-11-04-11/pose.json,Old_Factory_01/Old_Factory_01_ep13_2025-11-18-11-04-11/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep14_2025-11-18-11-07-04/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a staircase. Sunlight streams through large windows, casting shadows across the cracked floor, creating a gritty, abandoned atmosphere.",Old_Factory_01/Old_Factory_01_ep14_2025-11-18-11-07-04/rgb.mp4,Old_Factory_01/Old_Factory_01_ep14_2025-11-18-11-07-04/pose.json,Old_Factory_01/Old_Factory_01_ep14_2025-11-18-11-07-04/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep15_2025-11-18-11-09-55/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered cargo containers and pallets. A yellow forklift is parked near large cylindrical tanks, while sunlight streams through the open roof, casting dynamic shadows across the floor. The environment exudes a sense of abandonment and decay, with rusted equipment and debris adding to the gritty atmosphere.",Old_Factory_01/Old_Factory_01_ep15_2025-11-18-11-09-55/rgb.mp4,Old_Factory_01/Old_Factory_01_ep15_2025-11-18-11-09-55/pose.json,Old_Factory_01/Old_Factory_01_ep15_2025-11-18-11-09-55/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep16_2025-11-18-11-12-47/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal scaffolding, and scattered cardboard boxes. A yellow forklift is parked near a staircase, and large cylindrical tanks are positioned around the area. Sunlight streams through the open roof, casting dynamic shadows across the cracked floor, creating a gritty, utilitarian atmosphere.",Old_Factory_01/Old_Factory_01_ep16_2025-11-18-11-12-47/rgb.mp4,Old_Factory_01/Old_Factory_01_ep16_2025-11-18-11-12-47/pose.json,Old_Factory_01/Old_Factory_01_ep16_2025-11-18-11-12-47/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep17_2025-11-18-11-15-40/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered cardboard boxes and pallets. A yellow forklift is parked near a large red door, while overhead cranes and scaffolding add to the utilitarian atmosphere. Sunlight streams through the windows, casting dynamic shadows across the floor, creating a sense of depth and activity within the otherwise quiet space.",Old_Factory_01/Old_Factory_01_ep17_2025-11-18-11-15-40/rgb.mp4,Old_Factory_01/Old_Factory_01_ep17_2025-11-18-11-15-40/pose.json,Old_Factory_01/Old_Factory_01_ep17_2025-11-18-11-15-40/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep18_2025-11-18-11-18-31/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a staircase. Sunlight streams through large windows, casting shadows across the cracked floor, creating a gritty, abandoned atmosphere.",Old_Factory_01/Old_Factory_01_ep18_2025-11-18-11-18-31/rgb.mp4,Old_Factory_01/Old_Factory_01_ep18_2025-11-18-11-18-31/pose.json,Old_Factory_01/Old_Factory_01_ep18_2025-11-18-11-18-31/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep19_2025-11-18-11-21-22/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal scaffolding, and scattered cardboard boxes, bathed in natural light streaming through large windows, creating a stark yet functional atmosphere.",Old_Factory_01/Old_Factory_01_ep19_2025-11-18-11-21-22/rgb.mp4,Old_Factory_01/Old_Factory_01_ep19_2025-11-18-11-21-22/pose.json,Old_Factory_01/Old_Factory_01_ep19_2025-11-18-11-21-22/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep1_2025-11-18-10-30-05/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered cardboard boxes, bathed in natural light streaming through large windows, creating a stark contrast between the rugged interior and the bright exterior.",Old_Factory_01/Old_Factory_01_ep1_2025-11-18-10-30-05/rgb.mp4,Old_Factory_01/Old_Factory_01_ep1_2025-11-18-10-30-05/pose.json,Old_Factory_01/Old_Factory_01_ep1_2025-11-18-10-30-05/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep20_2025-11-18-11-24-13/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a red door. Overhead, large metal beams and cranes dominate the space, casting dynamic shadows across the cracked floor. Rusty cylindrical tanks and shipping containers line the background, adding to the gritty, utilitarian atmosphere.",Old_Factory_01/Old_Factory_01_ep20_2025-11-18-11-24-13/rgb.mp4,Old_Factory_01/Old_Factory_01_ep20_2025-11-18-11-24-13/pose.json,Old_Factory_01/Old_Factory_01_ep20_2025-11-18-11-24-13/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep21_2025-11-18-11-27-04/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a large red door. The area is illuminated by natural light streaming through broken windows, casting shadows across the cracked floor. Various industrial elements like metal tanks and shipping containers add to the gritty, utilitarian atmosphere.",Old_Factory_01/Old_Factory_01_ep21_2025-11-18-11-27-04/rgb.mp4,Old_Factory_01/Old_Factory_01_ep21_2025-11-18-11-27-04/pose.json,Old_Factory_01/Old_Factory_01_ep21_2025-11-18-11-27-04/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep22_2025-11-18-11-29-55/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal scaffolding, and scattered cardboard boxes, bathed in natural light filtering through large windows, creating a stark yet detailed urban environment.",Old_Factory_01/Old_Factory_01_ep22_2025-11-18-11-29-55/rgb.mp4,Old_Factory_01/Old_Factory_01_ep22_2025-11-18-11-29-55/pose.json,Old_Factory_01/Old_Factory_01_ep22_2025-11-18-11-29-55/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep23_2025-11-18-11-32-47/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a large red door. Sunlight streams through the open roof, casting shadows across the cracked floor, creating a gritty, abandoned atmosphere.",Old_Factory_01/Old_Factory_01_ep23_2025-11-18-11-32-47/rgb.mp4,Old_Factory_01/Old_Factory_01_ep23_2025-11-18-11-32-47/pose.json,Old_Factory_01/Old_Factory_01_ep23_2025-11-18-11-32-47/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep24_2025-11-18-11-35-36/rgb.mp4,"An expansive industrial warehouse with concrete walls, metal beams, and scattered boxes and pallets. Sunlight streams through large windows, casting dynamic shadows across the cracked floor. A yellow forklift is parked near a rusted tank, adding to the gritty, abandoned atmosphere of the space.",Old_Factory_01/Old_Factory_01_ep24_2025-11-18-11-35-36/rgb.mp4,Old_Factory_01/Old_Factory_01_ep24_2025-11-18-11-35-36/pose.json,Old_Factory_01/Old_Factory_01_ep24_2025-11-18-11-35-36/depth.mp4,480,832
Old_Factory_01/Old_Factory_01_ep25_2025-11-18-11-38-28/rgb.mp4,"An expansive industrial warehouse with concrete walls, scattered cardboard boxes, and a yellow forklift parked near a staircase. Sunlight streams through large windows, casting dynamic shadows across the cracked floor, creating a gritty, abandoned atmosphere.",Old_Factory_01/Old_Factory_01_ep25_2025-11-18-11-38-28/rgb.mp4,Old_Factory_01/Old_Factory_01_ep25_2025-11-18-11-38-28/pose.json,Old_Factory_01/Old_Factory_01_ep25_2025-11-18-11-38-28/depth.mp4,480,832
